Id,MSSubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CeNotralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
808,70,Residential Low Density,144,21384,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Brookside,Norm,Norm,Single-Family Detached,2 Story,5,6,1923,2004,Gable,CompShg,Wood Siding,Wood Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Yes,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attached to House,1923,RFn,2,528,TA,TA,Y,0,312,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,223500
1011,50,Residential Low Density,115,21286,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Sawyer,Norm,Norm,Single-Family Detached,1.5 Stories,5,5,1948,1950,Gable,CompShg,Wood Siding,Wood Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,720,720,GasA,TA,Yes,SBrkr,720,551,0,1271,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attached to House,1948,Unf,1,312,TA,TA,Y,0,0,108,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,135000
114,20,Residential Low Density,NA,21000,Pave,NA,Reg,Bnk,All Public Utilities,Corner,Gtl,Crawford,Norm,Norm,Single-Family Detached,1Story,6,5,1953,1953,Hip,CompShg,Wood Siding,Wood Siding,BrkFace,184,TA,Gd,CBlock,Has Basement,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,GasA,TA,Yes,SBrkr,2259,0,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Basement Garage,1953,Unf,2,450,TA,TA,Y,166,120,192,0,0,0,NA,MnPrv,NA,0,10,2007,COD,Abnorml,217000
665,20,Residential Low Density,49,20896,Pave,NA,IR2,Lvl,All Public Utilities,CulDSac,Gtl,Somerset,RRAn,Norm,Single-Family Detached,1Story,8,5,2005,2006,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Ex,TA,Mn,GLQ,1721,Unf,0,356,2077,GasA,Ex,Yes,SBrkr,2097,0,0,2097,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attached to House,2005,Fin,3,1134,TA,TA,Y,192,267,0,0,0,0,NA,NA,NA,0,1,2006,New,Partial,423000
1347,20,Residential Low Density,NA,20781,Pave,NA,IR2,Lvl,All Public Utilities,CulDSac,Gtl,Northwest Ames,PosN,Norm,Single-Family Detached,1Story,7,7,1968,2003,Hip,CompShg,Brick Face,Hard Board,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,BLQ,297,Rec,68,1203,1568,GasA,TA,Yes,SBrkr,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attached to House,1968,RFn,2,508,Gd,TA,Y,0,80,0,290,0,0,NA,NA,NA,0,6,2006,WD,Normal,262500
1410,60,Residential Low Density,46,20544,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,2 Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123,TA,Gd,CBlock,Has Basement,Gd,TA,No,Unf,0,Unf,0,791,791,GasA,Gd,Yes,SBrkr,1236,857,0,2093,0,0,2,1,3,1,TA,7,Typ,1,TA,Attached to House,1986,Fin,2,542,TA,TA,Y,364,63,0,0,0,0,NA,MnPrv,NA,0,11,2008,WD,Normal,215000
350,60,Residential Low Density,56,20431,Pave,NA,IR2,Lvl,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,2 Story,9,5,2005,2006,Hip,CompShg,Cement Board,CmentBd,BrkFace,870,Ex,TA,PConc,Has Basement,Ex,TA,No,GLQ,1410,Unf,0,438,1848,GasA,Ex,Yes,SBrkr,1848,880,0,2728,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attached to House,2006,Fin,3,706,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2006,New,Partial,437154
67,20,Residential Low Density,NA,19900,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,North Ames,PosA,Norm,Single-Family Detached,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,TA,TA,CBlock,Has Basement,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,TA,Yes,SBrkr,2207,0,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attached to House,1970,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,NA,NA,NA,0,7,2010,WD,Normal,180000
1424,80,Residential Low Density,NA,19690,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,Edwards,Norm,Norm,Single-Family Detached,Split Level,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0,Gd,Gd,CBlock,Has Basement,Gd,TA,Av,Unf,0,Unf,0,697,697,GasA,TA,Yes,SBrkr,1575,626,0,2201,0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attached to House,1966,Unf,2,432,Gd,Gd,Y,586,236,0,0,0,738,Gd,GdPrv,NA,0,8,2006,WD,Alloca,274970
160,60,Residential Low Density,134,19378,Pave,NA,IR1,HLS,All Public Utilities,Corner,Gtl,Gilbert,Norm,Norm,Single-Family Detached,2 Story,7,5,2005,2006,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,456,Gd,TA,PConc,Has Basement,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,GasA,Ex,Yes,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attached to House,2006,RFn,2,576,TA,TA,Y,239,132,0,168,0,0,NA,NA,NA,0,3,2006,New,Partial,320000
261,80,Residential Low Density,120,19296,Pave,NA,Reg,Lvl,All Public Utilities,Corner,Gtl,North Ames,Artery,Norm,Single-Family Detached,Split Level,6,5,1962,1962,Gable,CompShg,Wood Siding,Wood Siding,BrkFace,399,TA,TA,CBlock,Has Basement,TA,TA,Gd,Rec,672,ALQ,690,0,1362,GasA,TA,Yes,SBrkr,1382,0,0,1382,1,0,1,0,3,1,TA,6,Typ,1,TA,Attached to House,1991,Unf,2,884,TA,TA,Y,0,0,252,0,0,0,NA,GdWo,NA,0,5,2009,WD,Normal,176000
278,20,Residential Low Density,140,19138,Pave,NA,Reg,Lvl,All Public Utilities,Corner,Gtl,Gilbert,Norm,Norm,Single-Family Detached,1Story,4,5,1951,1951,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,LwQ,120,Unf,0,744,864,GasA,Ex,Yes,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,NA,Detached,1951,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,141000
1231,90,Residential Low Density,NA,18890,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5 Stories,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1,TA,TA,CBlock,Has Basement,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,Ex,Yes,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977,RFn,2,600,TA,TA,N,155,24,145,0,0,0,NA,NA,Gar2,8300,8,2007,WD,Normal,190000
365,60,Residential Low Density,NA,18800,Pave,NA,IR1,Lvl,All Public Utilities,FR2,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,2 Story,6,5,1976,1976,Gable,CompShg,Hard Board,Hard Board,BrkFace,120,TA,TA,PConc,Has Basement,Gd,TA,Mn,GLQ,712,Unf,0,84,796,GasA,TA,Yes,SBrkr,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,TA,Attached to House,1976,Fin,2,566,TA,TA,Y,306,111,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,190000
667,60,Residential Low Density,NA,18450,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,North Ames,Norm,Norm,Single-Family Detached,2 Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113,TA,Gd,CBlock,Has Basement,Gd,TA,No,LwQ,187,Rec,723,111,1021,GasA,TA,Yes,SBrkr,1465,915,0,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965,Unf,2,596,TA,TA,Y,0,265,0,0,0,0,NA,NA,NA,0,8,2007,WD,Abnorml,129000
305,75,Residential Medium Density,87,18386,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,2.5 Story,7,9,1880,2002,Gable,CompShg,Cement Board,CmentBd,None,0,TA,TA,BrkTil,Has Basement,TA,TA,No,Unf,0,Unf,0,1470,1470,GasA,Ex,Yes,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,Gd,10,Typ,1,Ex,Attached to House,2003,Unf,3,870,TA,TA,Y,302,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,295000
1174,50,Residential Low Density,138,18030,Pave,NA,IR1,Bnk,All Public Utilities,Inside,Gtl,Clear Creek,Norm,Norm,Single-Family Detached,1.5 Stories,5,6,1946,1994,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,TA,Yes,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,None,NA,NA,0,0,NA,NA,Y,122,0,0,0,0,0,NA,MnPrv,NA,0,3,2007,WD,Normal,200500
1062,30,C (all),120,18000,Grvl,NA,Reg,Low,All Public Utilities,Inside,Gtl,CrawforIowa DOT and Rail Road,Norm,Norm,Single-Family Detached,1Story,3,4,1935,1950,Gable,CompShg,Metal Siding,Metal Siding,None,0,Fa,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,894,894,GasA,TA,Yes,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,NA,Detached,1994,RFn,3,1248,TA,TA,Y,0,20,0,0,0,0,NA,NA,Shed,560,8,2008,ConLD,Normal,81000
855,20,Residential Low Density,102,17920,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Sawyer,Norm,Norm,Single-Family Detached,1Story,5,4,1955,1974,Hip,CompShg,Wood Siding,Plywood,None,0,TA,TA,CBlock,Has Basement,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Yes,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attached to House,1955,Unf,2,454,TA,TA,Y,0,418,0,0,312,0,NA,NA,NA,0,7,2006,WD,Abnorml,170000
1278,80,Residential Low Density,NA,17871,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,Split Level,6,5,1967,1976,Gable,CompShg,Hard Board,Hard Board,BrkFace,359,TA,TA,CBlock,Has Basement,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,GasA,Fa,Yes,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attached to House,1967,RFn,2,480,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,197900
1152,20,Residential Low Density,134,17755,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Single-Family Detached,1Story,5,4,1959,1959,Gable,CompShg,Hard Board,Plywood,BrkFace,132,TA,TA,CBlock,Has Basement,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Yes,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attached to House,1959,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,NA,NA,NA,0,11,2006,WD,Normal,149900
992,70,Residential Medium Density,121,17671,Pave,Grvl,Reg,Lvl,All Public Utilities,Corner,Gtl,Old Town,Artery,Norm,Single-Family Detached,2 Story,8,9,1882,1986,Gable,CompShg,Wood Siding,Wood Siding,None,0,Gd,Gd,BrkTil,Has Basement,TA,TA,No,BLQ,216,Unf,0,700,916,GasA,Gd,Yes,SBrkr,916,826,0,1742,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Attached to House,1925,Unf,2,424,TA,TA,P,0,169,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,168000
348,20,Residential Low Density,NA,17600,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,North Ames,Norm,Norm,Single-Family Detached,1Story,6,5,1960,1960,Gable,CompShg,Wood Siding,Wood Siding,BrkFace,30,TA,TA,CBlock,Has Basement,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Yes,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attached to House,1960,Unf,2,498,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,157500
1254,60,Residential Low Density,NA,17542,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Veenker,Norm,Norm,Single-Family Detached,2 Story,7,7,1974,2003,Gable,CompShg,Wood Siding,Wood Siding,None,0,Gd,TA,CBlock,Has Basement,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Yes,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attached to House,1974,RFn,2,518,TA,TA,Y,220,47,0,0,0,0,NA,MnPrv,NA,0,7,2007,WD,Normal,294000
659,50,Residential Low Density,78,17503,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,North Ames,Artery,Norm,Single-Family Detached,1.5 Stories,6,5,1948,1950,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,912,912,GasA,TA,Yes,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,Attached to House,1948,Unf,1,330,TA,TA,Y,192,0,0,0,0,0,NA,NA,NA,0,1,2010,WD,Abnorml,97500
1311,20,Residential Low Density,100,17500,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Crawford,PosA,Norm,Single-Family Detached,1Story,7,8,1959,2002,Gable,CompShg,Brick Face,Hard Board,None,0,Gd,Gd,PConc,Has Basement,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,TA,Yes,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attached to House,1959,Fin,2,567,TA,TA,Y,0,207,162,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,335000
179,20,Residential Low Density,63,17423,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,StoneBr,Norm,Norm,Single-Family Detached,1Story,9,5,2008,2009,Hip,CompShg,Vinyl Siding,Vinyl Siding,Stone,748,Ex,TA,PConc,Has Basement,Ex,TA,No,GLQ,1904,Unf,0,312,2216,GasA,Ex,Yes,SBrkr,2234,0,0,2234,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attached to House,2009,Fin,3,1166,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,7,2009,New,Partial,501837
1435,20,Residential Low Density,80,17400,Pave,NA,Reg,Low,All Public Utilities,Inside,Mod,Mitchel,Norm,Norm,Single-Family Detached,1Story,5,5,1977,1977,Gable,CompShg,Brick Face,Brick Face,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,ALQ,936,Unf,0,190,1126,GasA,Fa,Yes,SBrkr,1126,0,0,1126,1,0,2,0,3,1,TA,5,Typ,1,Gd,Attached to House,1977,RFn,2,484,TA,TA,P,295,41,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,160000
1454,20,Residential Low Density,90,17217,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Mitchel,Norm,Norm,Single-Family Detached,1Story,5,5,2006,2006,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1140,1140,GasA,Ex,Yes,SBrkr,1140,0,0,1140,0,0,1,0,3,1,TA,6,Typ,0,NA,None,NA,NA,0,0,NA,NA,Y,36,56,0,0,0,0,NA,NA,NA,0,7,2006,WD,Abnorml,84500
918,20,Residential Low Density,NA,17140,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Single-Family Detached,1Story,4,6,1956,1956,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,ALQ,1059,Unf,0,75,1134,GasA,Ex,Yes,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,NA,Attached to House,1956,RFn,1,284,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,135000
372,50,Residential Low Density,80,17120,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Clear Creek,Feedr,Norm,Single-Family Detached,1.5 Stories,4,4,1959,1959,Gable,CompShg,Wood Shingles,Plywood,None,0,TA,TA,CBlock,No Basement,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Yes,SBrkr,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detached,1991,Fin,2,680,TA,TA,N,0,59,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,134432
545,60,Residential Low Density,58,17104,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Gilbert,Norm,Norm,Single-Family Detached,2 Story,7,5,2006,2006,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Gd,Gd,Av,GLQ,554,Unf,0,100,654,GasA,Ex,Yes,SBrkr,664,832,0,1496,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attached to House,2006,RFn,2,426,TA,TA,Y,100,24,0,0,0,0,NA,NA,NA,0,9,2006,New,Partial,179665
125,20,Residential Low Density,48,17043,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,1Story,6,5,1979,1998,Gable,CompShg,Hard Board,Hard Board,None,0,TA,Gd,CBlock,Has Basement,Gd,Fa,No,Unf,0,Unf,0,1362,1362,GasA,TA,Yes,SBrkr,1586,0,0,1586,0,0,2,0,3,1,TA,7,Typ,1,TA,Attached to House,1979,Unf,2,435,TA,TA,Y,192,0,0,0,0,0,NA,NA,NA,0,1,2009,WD,Normal,181000
42,20,Residential Low Density,115,16905,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Timberland,Norm,Norm,Single-Family Detached,1Story,5,6,1959,1959,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,Gd,CBlock,Has Basement,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Yes,SBrkr,1328,0,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attached to House,1959,RFn,1,308,TA,TA,P,0,104,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,170000
685,60,Residential Low Density,58,16770,Pave,NA,IR2,Lvl,All Public Utilities,CulDSac,Gtl,North Ridge,Norm,Norm,Single-Family Detached,2 Story,7,5,1998,1998,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,30,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1195,1195,GasA,Gd,Yes,SBrkr,1195,644,0,1839,0,0,2,1,4,1,TA,7,Typ,0,NA,Attached to House,1998,Fin,2,486,TA,TA,Y,0,81,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,221000
1360,20,Residential Low Density,129,16737,Pave,NA,Reg,Lvl,All Public Utilities,FR3,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,1Story,9,5,2004,2005,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,66,Gd,TA,PConc,Has Basement,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,GasA,Ex,Yes,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attached to House,2004,Fin,3,770,TA,TA,Y,194,45,0,0,0,0,NA,NA,NA,0,9,2006,WD,Normal,315000
1387,60,Residential Low Density,80,16692,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,RRAn,Norm,Single-Family Detached,2 Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184,TA,TA,CBlock,Has Basement,Gd,TA,No,BLQ,790,LwQ,469,133,1392,GasA,TA,Yes,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attached to House,1978,RFn,2,564,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD,Normal,250000
170,20,Residential Low Density,NA,16669,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,Timberland,Norm,Norm,Single-Family Detached,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,BrkFace,653,Gd,TA,CBlock,Has Basement,Gd,TA,No,Unf,0,Unf,0,1686,1686,GasA,TA,Yes,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,TA,Attached to House,1981,RFn,2,511,TA,TA,Y,574,64,0,0,0,0,NA,NA,NA,0,1,2006,WD,Normal,228000
294,60,Residential Low Density,NA,16659,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,Northwest Ames,PosA,Norm,Single-Family Detached,2 Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34,TA,TA,CBlock,Has Basement,TA,TA,No,ALQ,795,Unf,0,0,795,GasA,Fa,Yes,SBrkr,1468,795,0,2263,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attached to House,1977,Fin,2,539,TA,TA,Y,0,250,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,235000
846,85,Residential Low Density,NA,16647,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,Sawyer,RRAe,Norm,Single-Family Detached,Split Foyer,5,5,1975,1981,Gable,CompShg,Hard Board,Hard Board,None,0,TA,TA,CBlock,Has Basement,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Yes,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basement Garage,1975,Fin,2,611,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2007,WD,Normal,171000
422,20,Residential Low Density,NA,16635,Pave,NA,IR1,Lvl,All Public Utilities,FR2,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,1Story,6,7,1977,2000,Gable,CompShg,Cement Board,CmentBd,Stone,126,Gd,TA,CBlock,Has Basement,Gd,TA,No,ALQ,1246,Unf,0,356,1602,GasA,Gd,Yes,SBrkr,1602,0,0,1602,0,1,2,0,3,1,Gd,8,Typ,1,TA,Attached to House,1977,Fin,2,529,TA,TA,Y,240,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,215000
1175,70,Residential Low Density,80,16560,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Crawford,Norm,Norm,Single-Family Detached,2 Story,6,8,1932,1950,Gable,CompShg,Wood Siding,Wood Siding,None,0,TA,TA,BrkTil,Has Basement,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Yes,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detached,1932,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,239000
1418,60,Residential Low Density,NA,16545,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,North Ridge,Norm,Norm,Single-Family Detached,2 Story,8,5,1998,1998,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,731,Gd,TA,PConc,Has Basement,Gd,TA,Mn,GLQ,781,Unf,0,503,1284,GasA,Ex,Yes,SBrkr,1310,1140,0,2450,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attached to House,1998,Fin,3,1069,TA,TA,Y,0,126,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,340000
447,20,Residential Low Density,137,16492,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,North Ames,PosA,Norm,Single-Family Detached,1Story,6,6,1966,2002,Gable,CompShg,Brick Face,Plywood,None,0,Gd,TA,CBlock,Has Basement,TA,TA,No,ALQ,247,Rec,713,557,1517,GasA,Ex,Yes,SBrkr,1888,0,0,1888,0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attached to House,1966,Fin,2,578,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,190000
888,50,Residential Low Density,59,16466,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Single-Family Detached,1.5 Stories,5,7,1955,1955,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,Gd,PConc,Has Basement,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Yes,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,NA,Attached to House,1955,Unf,1,300,TA,TA,Y,121,0,0,0,265,0,NA,NA,NA,0,4,2008,WD,Normal,135500
1420,20,Residential Low Density,NA,16381,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Crawford,Norm,Norm,Single-Family Detached,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312,Gd,Gd,CBlock,Has Basement,TA,TA,Av,Rec,1110,Unf,0,734,1844,GasA,Gd,Yes,SBrkr,1844,0,0,1844,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attached to House,1969,RFn,2,540,TA,TA,Y,0,73,216,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,223000
29,20,Residential Low Density,47,16321,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,North Ames,Norm,Norm,Single-Family Detached,1Story,5,6,1957,1997,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Yes,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attached to House,1957,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,207500
